	A	N	dist
INO17401	0.12009579547959394	0.8799042045204061	37.62142800000001
INO14031	0.07656551583545648	0.9234344841645435	34.545528000000004
INO15692	0.07503003164017309	0.9249699683598269	36.64759800000001
INO17400	0.07596820608120032	0.9240317939187996	37.73203800000001
INO19127	0.10283104516990552	0.8971689548300945	41.437448
INO19126	0.07488930900193312	0.9251106909980669	38.740538
INO20923	0.07299009981440795	0.927009900185592	39.270954
INO22741	0.07333455368902445	0.9266654463109756	39.77572400000001
INO24607	0.09936772116821882	0.9006322788317812	40.288571000000005
INO24606	0.07217920531813209	0.927820794681868	40.39807200000001
INO26478	0.07043087547664953	0.9295691245233505	40.75755100000001
INO28313	0.07067260121475372	0.9293273987852463	41.293814
INO17399	0.0823916049692497	0.9176083950307503	39.32607800000001
INO15691	0.07016999589542953	0.9298300041045705	39.83181800000001
INO17398	0.0698115701173011	0.9301884298826989	40.88503800000001
INO19125	0.07072557918727736	0.9292744208127226	41.657386
INO12395	0.12347514593326257	0.8765248540667374	30.431777
INO14030	0.12328750393175951	0.8767124960682405	31.009764999999998
INO15690	0.12446211813425705	0.875537881865743	31.873216
INO17397	0.12522708829420603	0.874772911705794	33.755626
INO19124	0.11236380776815695	0.8876361922318431	36.040106
INO20922	0.08746132818583334	0.9125386718141667	37.685906
INO22740	0.08692972980756387	0.9130702701924361	38.396793
INO24605	0.08658154963431372	0.9134184503656863	39.26821000000001
INO26477	0.07042133460415126	0.9295786653958488	41.851600000000005
INO28312	0.07159550858693052	0.9284044914130695	43.058949999999996
INO24604	0.08795577986280272	0.9120442201371973	40.306133
INO22739	0.0705161054133566	0.9294838945866434	40.401436000000004
INO24603	0.06933845943126109	0.930661540568739	41.926806
INO19123	0.14372730685529164	0.8562726931447083	36.003316000000005
INO17396	0.11676133909188247	0.8832386609081175	37.37876600000001
INO19122	0.09973328145105258	0.9002667185489475	40.950396
INO20921	0.09909911062752758	0.9009008893724724	42.19263599999999
INO19121	0.10220603312772476	0.8977939668722752	42.157146
INO15689	0.12321149959238807	0.8767885004076119	32.238994999999996
INO17395	0.12223221243417129	0.8777677875658287	34.015385
INO19120	0.11368303652455805	0.886316963475442	36.96506500000001
INO20920	0.10271153316538706	0.8972884668346129	41.141885
INO20919	0.09807824568408191	0.9019217543159181	43.15528499999999
INO19119	0.12318027149369876	0.8768197285063013	37.33737500000001
INO20918	0.11562576411075841	0.8843742358892416	41.897885
INO22738	0.12203907792114642	0.8779609220788536	42.836399
INO17394	0.12888674315984042	0.8711132568401596	37.84017500000001
INO14029	0.12521295467692453	0.8747870453230755	31.363433999999998
INO15688	0.1326659333999304	0.8673340666000696	32.107544
INO17393	0.1659062943601914	0.8340937056398086	32.847436
INO19118	0.16862968870538683	0.8313703112946131	33.331881
INO20917	0.17102117696667285	0.8289788230333272	33.844697000000004
INO22737	0.1770920799589531	0.822907920041047	34.636297000000006
INO24602	0.17662469053629132	0.8233753094637086	35.751197000000005
INO26476	0.10984304798472799	0.890156952015272	37.92455700000001
INO28311	0.08843639055463101	0.911563609445369	41.599187
INO26475	0.2075285600123234	0.7924714399876767	37.73477700000001
INO28310	0.3488122614284621	0.6511877385715379	40.03012700000001
INO28309	0.19452726405078852	0.8054727359492115	40.46956700000001
INO24601	0.1931694176004891	0.8068305823995109	35.477551000000005
INO26474	0.18435258205359525	0.8156474179464047	36.044614
INO28308	0.18156036326142122	0.8184396367385788	37.571234000000004
INO30153	0.22283025482597804	0.7771697451740219	38.450647000000004
INO32000	0.23431156776648218	0.7656884322335178	40.54687700000001
INO33851	0.23929164542727213	0.7607083545727279	41.188812
INO30152	0.10165636318886516	0.8983436368111348	39.22379400000001
INO26473	0.2986880789612362	0.7013119210387637	37.67417100000001
INO22736	0.17150932932383386	0.8284906706761661	34.553198
INO24600	0.17114567133260825	0.8288543286673917	35.596448
INO26472	0.17011471287153518	0.8298852871284648	36.70861800000001
INO28307	0.16075330994852183	0.8392466900514781	39.26120800000001
INO28306	0.1698405334884631	0.8301594665115369	37.54509600000001
INO30151	0.16815844396296903	0.8318415560370309	38.449718000000004
INO26471	0.17075064412343358	0.8292493558765665	36.43654000000001
INO28305	0.17079763045174665	0.8292023695482533	37.329373000000004
INO30150	0.16755201116064947	0.8324479888393506	38.86853300000001
INO24599	0.17233867199878622	0.8276613280012137	35.137926
INO26470	0.267160267295795	0.732839732704205	36.815656000000004
INO26469	0.171687534209514	0.828312465790486	35.679075000000005
INO28304	0.17205128489169397	0.827948715108306	37.63474500000001
INO30149	0.1722579295193062	0.8277420704806938	39.52915500000002
INO28303	0.17138886767156947	0.8286111323284305	36.251791000000004
INO30148	0.16938521083179375	0.8306147891682063	37.242000000000004
INO31999	0.17099438378580215	0.8290056162141979	39.31607000000001
INO30147	0.17048213591980604	0.8295178640801939	37.49108100000001
INO31998	0.17130130898862567	0.8286986910113743	38.517801000000006
INO20916	0.16825906160583087	0.8317409383941692	34.443401
INO22735	0.19147987107206504	0.8085201289279349	41.05054100000001
INO19117	0.1685849015945347	0.8314150984054653	34.136016000000005
INO20915	0.17163511185729458	0.8283648881427055	36.902846000000004
INO22734	0.17222704244551187	0.8277729575544881	40.318956
INO20914	0.16634636118894586	0.8336536388110541	34.953953000000006
INO22733	0.1628323404740024	0.8371676595259976	35.99606300000001
INO22732	0.15971825602065903	0.840281743979341	36.50665300000001
INO17392	0.13174522653926427	0.8682547734607358	32.775532
INO19116	0.12486576879329488	0.8751342312067051	34.255502
INO20913	0.12335711380980123	0.8766428861901988	34.90354
INO22731	0.12442789491116801	0.875572105088832	36.296040000000005
INO22730	0.12309731663823524	0.8769026833617648	35.461174
INO24598	0.12353983300740194	0.8764601669925981	36.303818
INO26468	0.12426764622962075	0.8757323537703793	39.500578000000004
INO26467	0.1261397802395313	0.8738602197604687	37.00250200000001
INO28302	0.13175890405740512	0.8682410959425949	38.694152
INO30146	0.17390603979307934	0.8260939602069206	41.583752000000004
INO24597	0.11905961818541927	0.8809403818145807	37.301984000000004
INO26466	0.11254704976820368	0.8874529502317963	37.900340000000014
INO28301	0.0683717100510316	0.9316282899489684	38.85729300000001
INO19115	0.1609357651044364	0.8390642348955636	38.61953200000001
INO20912	0.1922148886908952	0.8077851113091048	41.50689200000001
INO20911	0.15405413312485014	0.8459458668751498	41.499932
INO15687	0.1250857463585561	0.8749142536414439	32.610454
INO17391	0.1271474455235602	0.8728525544764398	33.661144
INO19114	0.12993136058956062	0.8700686394104393	34.870414000000004
INO20910	0.11520860333856375	0.8847913966614362	40.40653400000001
INO19113	0.14259728198519123	0.8574027180148087	35.198854000000004
INO20909	0.14372988445901225	0.8562701155409878	36.171967
INO20908	0.15755784555480717	0.8424421544451928	36.54143400000001
INO22729	0.16249546905550247	0.8375045309444975	37.82599400000001
INO17390	0.12474540333645605	0.875254596663544	35.834464000000004
INO19112	0.13317177495232702	0.866828225047673	37.875454000000005
INO20907	0.13097990388166356	0.8690200961183364	38.66247700000001
INO22728	0.13258643509604745	0.8674135649039525	39.248249
INO24596	0.1247791830463761	0.8752208169536239	40.01286200000001
INO26465	0.12490200880215596	0.875097991197844	40.45309800000001
INO28300	0.12274163327366422	0.8772583667263358	41.469288000000006
INO30145	0.12272362943458706	0.877276370565413	42.053917
INO30144	0.123159352836902	0.876840647163098	42.068864000000005
INO31997	0.12262175502133395	0.877378244978666	42.381574
INO33850	0.12231764887725226	0.8776823511227477	42.646240000000006
INO33849	0.12246122352952993	0.8775387764704701	42.684731
INO35721	0.12259385919767316	0.8774061408023268	42.942621
INO31996	0.26291816476826296	0.737081835231737	43.369513999999995
INO24595	0.19946259010972422	0.8005374098902758	39.745828
INO26464	0.7018177036446446	0.2981822963553554	40.85056800000001
INO28299	0.7052864363606294	0.2947135636393706	41.771001999999996
INO30143	0.708182022155453	0.291817977844547	42.042362
INO31995	0.7018446536702551	0.29815534632974494	42.367115999999996
INO33848	0.5827702179887996	0.4172297820112004	42.68306
INO31994	0.70856172695876	0.29143827304124004	42.595389999999995
INO28298	0.7079855584749888	0.2920144415250112	41.113258
INO30142	0.7085986529890516	0.29140134701094844	41.671041
INO31993	0.7086623440884813	0.2913376559115187	42.320328
INO33847	0.708653271563287	0.29134672843671305	43.018463
INO30141	0.7078892020221417	0.2921107979778583	41.470241
INO31992	0.7083571466421492	0.2916428533578508	41.879677
INO26463	0.24708877952172206	0.752911220478278	41.376518000000004
INO28297	0.33667383662224404	0.663326163377756	42.668848
INO30140	0.33780346377951603	0.662196536220484	43.62419799999999
INO19111	0.12343508405423327	0.8765649159457667	38.13283400000001
INO20906	0.12250857165076334	0.8774914283492367	39.44687400000001
INO10824	0.23487608097639084	0.7651239190236092	29.847548999999997
INO12394	0.30869600035154177	0.6913039996484582	33.140609000000005
INO14028	0.313076167333282	0.686923832666718	34.078197
INO15686	0.3134147053607196	0.6865852946392804	34.707507
INO17389	0.31337035746293895	0.686629642537061	35.460948
INO19110	0.3133539285390281	0.6866460714609719	36.939648000000005
INO20905	0.31332814573392753	0.6866718542660725	37.68560600000001
INO22727	0.3131181035844333	0.6868818964155667	38.60135700000001
INO17388	0.3129885173312874	0.6870114826687126	37.33633700000001
INO19109	0.31334608645796247	0.6866539135420375	40.023387000000014
INO20904	0.31362146176471956	0.6863785382352805	41.47246700000001
INO15685	0.31244051790887756	0.6875594820911224	34.903348
INO17387	0.30868938025870657	0.6913106197412935	36.441878
INO19108	0.31513245003555657	0.6848675499644434	39.785008000000005
INO20903	0.32862674101224487	0.6713732589877551	43.356938
INO14027	0.3098193909057845	0.6901806090942155	34.449149000000006
INO15684	0.3197589353798115	0.6802410646201885	41.72198900000001
INO12393	0.23949327661949282	0.7605067233805072	30.942199
INO14026	0.2623272777300726	0.7376727222699274	32.672829
INO7917	0.3089609359671645	0.6910390640328354	27.069329
INO9320	0.3099047030473795	0.6900952969526205	28.384559
INO10823	0.26917731341604784	0.7308226865839522	34.714829
INO10822	0.3114421891816005	0.6885578108183995	29.336664999999996
INO12392	0.3134131822045849	0.6865868177954151	43.002264999999994
INO12391	0.3126354180012146	0.6873645819987855	30.498485
INO14025	0.31360502227063636	0.6863949777293636	31.630275
INO15683	0.31339118772945745	0.6866088122705425	33.586385
INO17386	0.3107835839457409	0.6892164160542591	34.902085
INO19107	0.31125473103364254	0.6887452689663575	37.781395
INO19106	0.2858349597743124	0.7141650402256876	37.91980500000001
INO17385	0.31360264609398336	0.6863973539060166	34.623015
INO19105	0.3125616748135262	0.6874383251864737	36.382025000000006
INO19104	0.31370115246320424	0.6862988475367957	35.397647000000006
INO20902	0.3136897777026109	0.6863102222973891	36.038188000000005
INO22726	0.31366195578838496	0.686338044211615	37.006144000000006
INO24594	0.31358911864874955	0.6864108813512504	37.852911000000006
INO26462	0.3135661052483566	0.6864338947516434	39.393011
INO28296	0.3138541393995848	0.6861458606004152	41.287981
INO30139	0.31366372728943537	0.6863362727105646	42.729141
INO30138	0.3168253455583646	0.6831746544416354	42.650741
INO28295	0.31360819618314356	0.6863918038168564	42.963221000000004
INO24593	0.31355525871837703	0.686444741281623	39.11485400000001
INO26461	0.31359220300496776	0.6864077969950322	40.495844000000005
INO28294	0.31363113230853046	0.6863688676914695	41.618504
INO30137	0.31366710544749904	0.6863328945525009	42.998654
INO26460	0.3135453298663683	0.6864546701336317	42.48752400000001
INO22725	0.3135744130660431	0.6864255869339568	37.74192800000001
INO24592	0.3134731663989075	0.6865268336010926	38.46110700000001
INO26459	0.31355117042292735	0.6864488295770727	41.457487
INO28293	0.3136668360491479	0.6863331639508521	42.707447
INO30136	0.3137061942396622	0.6862938057603378	43.816607000000005
INO31991	0.3137109231166439	0.686289076883356	44.285009
INO24591	0.3135918607571517	0.6864081392428483	40.874318
INO26458	0.3136489718354551	0.6863510281645449	43.133678
INO20901	0.31370461174718073	0.6862953882528193	35.973727000000004
INO22724	0.3133916410718373	0.6866083589281626	37.114397000000004
INO24590	0.3129948742831019	0.6870051257168981	38.608197000000004
INO22723	0.31387949690516065	0.6861205030948394	36.57178700000001
INO24589	0.31376961417710053	0.6862303858228995	37.37496600000001
INO26457	0.3138546900924276	0.6861453099075724	38.759416
INO28292	0.3175891346950388	0.6824108653049612	42.236216
INO15682	0.3136685620546898	0.6863314379453103	32.156352999999996
INO17384	0.31172848167565376	0.6882715183243462	33.418733
INO19103	0.3129904522723542	0.6870095477276458	34.230424
INO20900	0.3136113877908494	0.6863886122091506	35.003255
INO22722	0.3137582243152979	0.6862417756847021	35.463375000000006
INO24588	0.31339091662148444	0.6866090833785156	36.309245000000004
INO26456	0.31309686722853675	0.6869031327714632	36.84415400000001
INO28291	0.30591448995675674	0.6940855100432433	41.357764
INO30135	0.30069549886495767	0.6993045011350423	42.09307200000001
INO31990	0.2772655412644433	0.7227344587355566	42.80348600000001
INO28290	0.3127719789846599	0.6872280210153401	39.21988400000001
INO24587	0.3403474832513134	0.6596525167486866	38.27991500000001
INO22721	0.31347894365984247	0.6865210563401576	36.47726500000001
INO24586	0.31354845629188133	0.6864515437081187	37.59745500000001
INO26455	0.31331992292842925	0.6866800770715707	38.97437500000001
INO26454	0.3135334167294925	0.6864665832705075	39.577095000000014
INO28289	0.3135661629607223	0.6864338370392777	40.44483000000001
INO30134	0.3135741681857423	0.6864258318142578	42.065619999999996
INO19102	0.2507828369338857	0.7492171630661143	35.600213000000004
INO20899	0.16231186723520588	0.8376881327647941	36.894363000000006
INO22720	0.1241620469562923	0.8758379530437077	42.441753000000006
INO22719	0.1352740746819625	0.8647259253180375	39.299693000000005
INO17383	0.3137056965856468	0.6862943034143532	32.568241
INO19101	0.313708098213733	0.686291901786267	32.948778999999995
INO20898	0.3136841669204025	0.6863158330795975	33.483228000000004
INO22718	0.31369265152514186	0.6863073484748581	33.766645000000004
INO24585	0.31375543528105343	0.6862445647189466	35.621385000000004
INO26453	0.3182582688070028	0.6817417311929972	37.224045000000004
INO28288	0.3199815671566013	0.6800184328433987	38.652225
INO30133	0.3396210076956599	0.6603789923043402	43.091454999999996
INO31989	0.3392842117320096	0.6607157882679904	43.49351
INO33846	0.3156315624349113	0.6843684375650887	44.315692999999996
INO28287	0.3188079229741559	0.6811920770258442	43.443635
INO26452	0.3135733080018793	0.6864266919981207	36.715965000000004
INO28286	0.31353793027440513	0.6864620697255949	38.186245000000014
INO30132	0.3132487025486089	0.6867512974513911	39.897445000000005
INO30131	0.3132752533202107	0.6867247466797892	39.442845000000005
INO28285	0.31306017377072926	0.6869398262292707	37.338818
INO30130	0.31102525075689486	0.6889747492431051	38.25876600000001
INO31988	0.3042114322559325	0.6957885677440675	39.125433
INO33845	0.280490685461571	0.719509314538429	39.80162
INO35720	0.27800963342167556	0.7219903665783245	40.34786700000001
INO37669	0.31313795577458414	0.6868620442254159	43.479806999999994
INO24584	0.31361660959214527	0.6863833904078547	34.343503
INO26451	0.3121350834654226	0.6878649165345774	35.20042
INO28284	0.29447027631948586	0.7055297236805141	37.225350000000006
INO28283	0.3118721863205278	0.6881278136794722	36.34517
INO26450	0.313638577510752	0.686361422489248	35.548753000000005
INO28282	0.31358721006668805	0.6864127899333119	37.042913000000006
INO30129	0.31299920668952075	0.6870007933104793	38.33599300000001
INO31987	0.30874353963177836	0.6912564603682216	41.096363
INO33844	0.3138808568230757	0.6861191431769242	42.176553
INO35719	0.31969299787461475	0.6803070021253852	43.574113
INO30128	0.3135899820257347	0.6864100179742654	38.786263000000005
INO31986	0.31368001046679794	0.6863199895332021	39.625932000000006
INO33843	0.3135425402909177	0.6864574597090822	40.480658000000005
INO33842	0.31365694794171056	0.6863430520582894	40.10806000000001
INO35718	0.3135657912647307	0.6864342087352693	40.968822
INO28281	0.31356643629154834	0.6864335637084517	37.436243000000005
INO30127	0.31354200481551703	0.6864579951844829	38.883133
INO31985	0.31357077507136605	0.6864292249286339	39.874762000000004
INO33841	0.3135114033886355	0.6864885966113645	40.562072
INO30126	0.31322897892384133	0.6867710210761586	38.46286300000001
INO20897	0.3136938242440103	0.6863061757559896	33.528737
INO22717	0.31375890925256994	0.6862410907474301	34.410856
INO24583	0.31365278182692713	0.6863472181730729	35.124880000000005
INO26449	0.3134633550376508	0.6865366449623491	36.1753
INO28280	0.31334323944401465	0.6866567605559853	37.05008300000001
INO30125	0.3130384925661382	0.6869615074338618	37.986811
INO26448	0.31331006879045287	0.6866899312095471	37.39531000000001
INO28279	0.313332789004192	0.6866672109958081	38.68797000000001
INO30124	0.31343123964252306	0.6865687603574769	40.36622000000001
INO24582	0.31791845184680395	0.6820815481531961	35.807556000000005
INO26447	0.3381657660233319	0.6618342339766681	36.944126000000004
INO28278	0.43729382862816835	0.5627061713718317	38.19346600000001
INO26446	0.31346291486763384	0.6865370851323662	41.063756
INO28277	0.3136852584535857	0.6863147415464144	43.694406
INO28276	0.3136923418344775	0.6863076581655225	43.826556
INO22716	0.31338586462715123	0.6866141353728488	34.490593000000004
INO24581	0.3136375499120279	0.6863624500879721	37.61155300000001
INO26445	0.3138887958269564	0.6861112041730436	38.21036800000001
INO28275	0.3135939928541066	0.6864060071458934	39.262308000000004
INO30123	0.3135178246002145	0.6864821753997855	41.355158
INO31984	0.3136838962344523	0.6863161037655476	43.579128
INO28274	0.3184006866982255	0.6815993133017745	39.253128000000004
INO30122	0.32326546754292773	0.6767345324570723	40.034266
INO30121	0.3226547317560849	0.6773452682439152	40.38150800000001
INO31983	0.3166102203960708	0.6833897796039292	42.113488000000004
INO33840	0.3188297744419905	0.6811702255580094	43.40768799999999
INO19100	0.31363238632058665	0.6863676136794133	33.420118
INO20896	0.3129908812525802	0.6870091187474199	34.683478
INO22715	0.312046413198571	0.687953586801429	37.481818000000004
INO20895	0.31357811576074524	0.6864218842392548	34.804148
INO22714	0.3136695729849994	0.6863304270150006	35.4859
INO24580	0.3135583256799573	0.6864416743200428	36.322677000000006
INO26444	0.31712307074767376	0.6828769292523262	39.24368700000001
INO24579	0.31370041563381995	0.6862995843661801	36.257797000000004
INO26443	0.3137113524446437	0.6862886475553562	36.77203200000001
INO28273	0.31388512376313915	0.6861148762368608	37.50270800000001
INO30120	0.3225536470523303	0.6774463529476697	38.36879700000001
INO31982	0.5399387865395556	0.4600612134604444	41.166447000000005
INO33839	0.5530181949571639	0.44698180504283613	41.94981799999999
INO30119	0.31371082795326877	0.6862891720467312	38.11406900000001
INO31981	0.3136092751970503	0.6863907248029497	39.008419
INO33838	0.3135497266120192	0.6864502733879808	39.642002000000005
INO31980	0.31350338346441503	0.686496616535585	40.16675900000001
INO28272	0.3136316755123921	0.6863683244876079	37.47213000000001
INO30118	0.3134733486278842	0.6865266513721158	38.36411700000001
INO31979	0.3131919347766553	0.6868080652233447	39.70864700000001
INO33837	0.31933242981787924	0.6806675701821208	40.28850200000001
INO35717	0.32505155016252535	0.6749484498374747	40.89895800000001
INO35716	0.3225141303878373	0.6774858696121627	40.748789
INO37668	0.3169332594786998	0.6830667405213002	41.546690999999996
INO37667	0.528692240550126	0.471307759449874	41.862809
INO39609	0.5479399822496391	0.45206001775036087	43.153419
INO26442	0.31360166623317187	0.6863983337668281	37.03383900000001
INO28271	0.3135499144722651	0.6864500855277349	37.75190700000001
INO30117	0.31428371492314267	0.6857162850768573	39.97587700000001
INO31978	0.3169086832071934	0.6830913167928065	40.884944000000004
INO9319	0.30333202752233795	0.6966679724776621	27.993342
INO10821	0.31211039526836487	0.6878896047316352	34.316002000000005
INO12390	0.3147383719229091	0.6852616280770909	35.688972
INO14024	0.3165654722975209	0.6834345277024791	38.28071200000001
INO14023	0.32432399425571923	0.6756760057442808	40.202702
INO10820	0.28387422553163255	0.7161257744683674	28.813633999999997
INO12389	0.19000413295195692	0.809995867048043	30.997584
INO14022	0.059816456512468884	0.9401835434875311	34.281674
INO15681	0.05144461750732344	0.9485553824926766	36.141654
INO15680	0.05746583897556255	0.9425341610244374	35.419874
INO17382	0.05932482622147235	0.9406751737785276	36.51463400000001
INO14021	0.20828273653159457	0.7917172634684054	43.18768399999999
INO12388	0.2763009094146166	0.7236990905853834	30.601233999999998
INO14020	0.31147014364805403	0.688529856351946	35.708704000000004
INO15679	0.3117755909855584	0.6882244090144416	37.34158400000001
INO15678	0.3126454383337868	0.6873545616662132	36.85128400000001
INO17381	0.312633164819756	0.687366835180244	39.28683400000001
INO17380	0.3126353127548809	0.6873646872451191	39.30057400000001
INO5439	0.3218272391535635	0.6781727608464365	24.556588
INO6615	0.31555086013476763	0.6844491398652324	27.204338
INO6614	0.35178211432979145	0.6482178856702085	25.467492
INO7916	0.3914634299689324	0.6085365700310676	27.998611999999998
INO9318	0.40726606200157495	0.5927339379984251	29.391402
INO10819	0.44042622723347824	0.5595737727665218	30.796352
INO12387	0.5236939599205134	0.4763060400794866	35.059192
INO14019	0.5318719756144585	0.46812802438554146	37.066302
INO15677	0.4677029201318501	0.5322970798681499	39.249362000000005
INO14018	0.5925962372037459	0.4074037627962541	37.873532000000004
INO10818	0.40429405651284295	0.595705943487157	30.456792
INO12386	0.5129151209756276	0.48708487902437236	31.343951
INO14017	0.6523607731484253	0.34763922685157467	32.360851
INO15676	0.6893857509254083	0.3106142490745917	33.547431
INO17379	0.6973124331878021	0.3026875668121979	34.447496
INO19099	0.698726197354474	0.30127380264552595	35.314048
INO20894	0.6962730620296121	0.30372693797038786	36.23995
INO22713	0.7077550959689005	0.2922449040310995	41.09724
INO24578	0.7083736654578768	0.29162633454212317	42.189099999999996
INO20893	0.6961776742017762	0.30382232579822377	36.44437800000001
INO22712	0.7077877084593244	0.29221229154067563	40.692578
INO24577	0.7081708584671772	0.2918291415328228	41.590821000000005
INO26441	0.7073202771953822	0.29267972280461785	41.97242299999999
INO28270	0.7086044635188906	0.2913955364811094	42.51526199999999
INO30116	0.7086586640385107	0.29134133596148926	43.008967
INO17378	0.6743648608895189	0.32563513911048114	40.616701000000006
INO15675	0.6612649509933509	0.3387350490066491	33.180945
INO17377	0.6897907586487658	0.3102092413512342	34.355685
INO19098	0.6998956659712209	0.3001043340287791	35.768605
INO20892	0.7021690902152239	0.2978309097847761	37.60816500000001
INO17376	0.6074448689134178	0.39255513108658224	33.755
INO19097	0.5427903752102717	0.45720962478972826	34.615077
INO20891	0.3792174652498436	0.6207825347501563	35.418095
INO22711	0.34586656889500716	0.6541334311049929	36.278318000000006
INO24576	0.3479378485271189	0.652062151472881	38.048078000000004
INO24575	0.32773706964090965	0.6722629303590903	37.212647000000004
INO26440	0.3169653228243258	0.6830346771756741	38.086563000000005
INO28269	0.3154192094887338	0.6845807905112662	38.71293300000001
INO22710	0.36653408465166326	0.6334659153483367	38.19885500000001
INO24574	0.36476350037513394	0.6352364996248661	38.827849
INO26439	0.3580585736112323	0.6419414263887677	39.36763400000001
INO28268	0.3198310664243165	0.6801689335756835	39.825883000000005
INO30115	0.3209780042414629	0.6790219957585371	40.239553000000015
INO31977	0.3138451581081818	0.6861548418918182	40.90074200000001
INO33836	0.31370814668332836	0.6862918533166716	41.488659
INO35715	0.3137018082430836	0.6862981917569164	41.811826999999994
INO37666	0.31369759555891874	0.6863024044410813	42.458939
INO39608	0.3136943604737849	0.686305639526215	43.142679
INO33835	0.3137519257932729	0.6862480742067272	41.430347
INO31976	0.4559346534810523	0.5440653465189478	40.814451000000005
INO33834	0.48136183029186247	0.5186381697081375	41.613065000000006
INO30114	0.3165648865681399	0.6834351134318601	40.20111800000001
INO31975	0.31703806045681554	0.6829619395431845	40.690628000000004
INO33833	0.3137582900728079	0.686241709927192	41.901278000000005
INO35714	0.31371026567116106	0.686289734328839	42.20597599999999
INO37665	0.3137087994425443	0.6862912005574557	42.460747999999995
INO39607	0.31371035132252295	0.686289648677477	42.788664999999995
INO41610	0.31370975074017476	0.6862902492598253	43.092759
INO43645	0.31370969548776717	0.6862903045122328	43.352277
INO45738	0.31370839722956506	0.6862916027704349	43.716238000000004
INO41609	0.3137023430525652	0.6862976569474348	43.350672
INO31974	0.31563259068300165	0.6843674093169984	40.61534
INO33832	0.3148930844252146	0.6851069155747854	40.941979
INO35713	0.3141187951825642	0.6858812048174359	41.331918
INO37664	0.31552046890231866	0.6844795310976813	41.57009600000001
INO39606	0.5068918705328894	0.4931081294671106	41.899992999999995
INO41608	0.5394206096860412	0.4605793903139588	42.526055
INO39605	0.313944453300056	0.6860555466999441	41.879138
INO41607	0.3137627502192682	0.6862372497807319	42.241568
INO35712	0.31774891131976934	0.6822510886802307	41.456537
INO37663	0.3138736246913435	0.6861263753086565	41.81061699999999
INO39604	0.3137228186769607	0.6862771813230393	42.007656
INO41606	0.31507892484045963	0.6849210751595404	42.32217299999999
INO43644	0.3151586634642803	0.6848413365357198	43.406082999999995
INO43643	0.31759336821489054	0.6824066317851094	43.120256999999995
INO41605	0.3137166242902406	0.6862833757097594	42.26335
INO43642	0.31373875694411835	0.6862612430558817	42.555668999999995
INO45737	0.31371006261719114	0.6862899373828089	42.764707
INO45736	0.3180953969034972	0.6819046030965028	42.864627
INO43641	0.31370684797175985	0.6862931520282401	42.630224
INO45735	0.31369954845944675	0.6863004515405533	43.081663000000006
INO37662	0.5174733718037365	0.48252662819626346	41.787881999999996
INO39603	0.5174791277315601	0.48252087226843987	42.061761000000004
INO41604	0.5232781319630586	0.4767218680369414	42.375693999999996
INO43640	0.5730726742541936	0.4269273257458064	42.55069
INO45734	0.5765626912561687	0.42343730874383134	42.762837000000005
INO47871	0.6077927500325567	0.39220724996744327	42.866304
INO50019	0.5988315189167694	0.40116848108323055	43.010358999999994
INO52217	0.695548393526923	0.304451606473077	43.166156
INO54405	0.6851150256266537	0.3148849743733463	43.279526000000004
INO56579	0.684294103561039	0.31570589643896096	43.627120000000005
INO54404	0.7081834355056325	0.29181656449436755	43.660444
INO52216	0.3246389709452155	0.6753610290547845	43.756985
INO47870	0.5676871634678368	0.43231283653216324	42.932308000000006
INO50018	0.5702998604025971	0.42970013959740294	43.264375
INO39602	0.6509745705435916	0.34902542945640835	42.067786999999996
INO41603	0.6529822709379702	0.34701772906202977	42.32007399999999
INO43639	0.6959704233126293	0.30402957668737074	42.678833999999995
INO41602	0.6684647893746458	0.3315352106253542	42.250929
INO43638	0.6974864643575138	0.3025135356424862	42.564831999999996
INO43637	0.6601182154012577	0.3398817845987423	42.68982
INO33831	0.3208440272274151	0.6791559727725849	41.120824
INO35711	0.32173591956501146	0.6782640804349885	41.66515100000001
INO35710	0.44720612359770884	0.5527938764022912	41.752454
INO26438	0.3741096656129892	0.6258903343870108	39.358604
INO28267	0.48744562202126057	0.5125543779787394	40.44535400000001
INO24573	0.35456671062542033	0.6454332893745797	39.78066500000001
INO26437	0.28158353467693703	0.7184164653230629	41.921975
INO20890	0.5440659406833752	0.4559340593166248	35.273232
INO22709	0.6014031015355821	0.3985968984644179	35.900023000000004
INO24572	0.6131245805338279	0.3868754194661721	36.726518000000006
INO26436	0.613271961670157	0.38672803832984304	37.503274000000005
INO28266	0.6636954391407724	0.33630456085922755	38.636774
INO30113	0.7086452561151403	0.2913547438848597	44.139483999999996
INO28265	0.5326287723236773	0.46737122767632266	39.049324
INO24571	0.6089190123870933	0.39108098761290666	36.262734
INO26435	0.6098629234946202	0.39013707650537977	36.859986000000006
INO28264	0.5910508755999557	0.4089491244000443	37.989346000000005
INO30112	0.5887033305660907	0.4112966694339093	39.510096000000004
INO28263	0.6221436526279268	0.3778563473720732	37.567216
INO30111	0.6774622497453054	0.32253775025469456	38.274613
INO31973	0.6797586350100651	0.32024136498993494	38.981595
INO33830	0.6694682360620472	0.3305317639379528	41.483515
INO35709	0.6281657991087972	0.3718342008912028	42.178577000000004
INO37661	0.627347009219772	0.37265299078022796	42.618714999999995
INO39601	0.6262356051491392	0.37376439485086077	43.290352
INO39600	0.6258686218516846	0.37413137814831543	43.464200000000005
INO31972	0.6964290678971548	0.30357093210284525	39.603953000000004
